1773430809,sensor1,home/temperature,67
1773430810,sensor1,home/temperature,67
1773430811,sensor1,home/temperature,67
1773430812,sensor1,home/temperature,67
1773430813,sensor1,home/temperature,67
1773430813,sensor1,home/bedroom,71
1773430814,sensor1,home/temperature,67
1773430815,sensor1,home/temperature,67
1773430816,sensor1,home/temperature,67
1773430817,sensor1,home/temperature,67
1773430818,sensor1,home/temperature,67
1773430818,sensor1,home/bedroom,71
1773430819,sensor1,home/temperature,67
1773430820,sensor1,home/temperature,67
1773430821,sensor1,home/temperature,67
1773430822,sensor1,home/temperature,67
1773430823,sensor1,home/temperature,67
1773430823,sensor1,home/bedroom,71
1773430824,sensor1,home/temperature,67
1773430825,sensor1,home/temperature,67
1773430826,sensor1,home/temperature,67
1773430827,sensor1,home/temperature,67
1773430828,sensor1,home/temperature,67
1773430828,sensor1,home/bedroom,71
1773430829,sensor1,home/temperature,67
1773430830,sensor1,home/temperature,67
1773430831,sensor1,home/temperature,67
1773430832,sensor1,home/temperature,67
1773430833,sensor1,home/temperature,67
1773430833,sensor1,home/bedroom,71
1773430834,sensor1,home/temperature,67
1773430835,sensor1,home/temperature,67
1773430836,sensor1,home/temperature,67
1773430837,sensor1,home/temperature,67
1773430838,sensor1,home/bedroom,71
1773430838,sensor1,home/temperature,67
1773430839,sensor1,home/temperature,67
1773430840,sensor1,home/temperature,67
1773430841,sensor1,home/temperature,67
1773430842,sensor1,home/temperature,67
1773430843,sensor1,home/bedroom,71
1773430843,sensor1,home/temperature,67
1773430844,sensor1,home/temperature,67
1773430845,sensor1,home/temperature,67
1773430846,sensor1,home/temperature,67
1773430847,sensor1,home/temperature,67
1773430848,sensor1,home/bedroom,71
1773430848,sensor1,home/temperature,67
1773430849,sensor1,home/temperature,67
1773430850,sensor1,home/temperature,67
1773430851,sensor1,home/temperature,67
1773430852,sensor1,home/temperature,67
1773430853,sensor1,home/bedroom,71
1773430853,sensor1,home/temperature,67
1773430854,sensor1,home/temperature,67
1773430855,sensor1,home/temperature,67
1773430856,sensor1,home/temperature,67
1773430857,sensor1,home/temperature,67
1773430858,sensor1,home/bedroom,71
1773430858,sensor1,home/temperature,67
1773430859,sensor1,home/temperature,67
1773430860,sensor1,home/temperature,67
1773430861,sensor1,home/temperature,67
1773430862,sensor1,home/temperature,67
1773430863,sensor1,home/bedroom,71
1773430863,sensor1,home/temperature,67
1773430864,sensor1,home/temperature,67
1773430865,sensor1,home/temperature,67
1773430866,sensor1,home/temperature,67
1773430867,sensor1,home/temperature,67
1773430868,sensor1,home/bedroom,71
1773430868,sensor1,home/temperature,67
1773430869,sensor1,home/temperature,67
1773430870,sensor1,home/temperature,67
1773430871,sensor1,home/temperature,67
1773430872,sensor1,home/temperature,67
1773430873,sensor1,home/bedroom,71
1773430873,sensor1,home/temperature,67
1773430874,sensor1,home/temperature,67
1773430875,sensor1,home/temperature,67
1773430876,sensor1,home/temperature,67
1773430877,sensor1,home/temperature,67
1773430878,sensor1,home/bedroom,71
1773430878,sensor1,home/temperature,67
1773430879,sensor1,home/temperature,67
1773430880,sensor1,home/temperature,67
1773430881,sensor1,home/temperature,67
1773430882,sensor1,home/temperature,67
1773430883,sensor1,home/bedroom,71
1773430883,sensor1,home/temperature,67
1773430884,sensor1,home/temperature,67
1773430885,sensor1,home/temperature,67
1773430886,sensor1,home/temperature,67
1773430887,sensor1,home/temperature,67
1773430888,sensor1,home/bedroom,71
1773430888,sensor1,home/temperature,67
1773430889,sensor1,home/temperature,67
1773430890,sensor1,home/temperature,67
1773430891,sensor1,home/temperature,67
1773430892,sensor1,home/temperature,67
1773430893,sensor1,home/bedroom,71
1773430893,sensor1,home/temperature,67
1773430894,sensor1,home/temperature,67
1773430895,sensor1,home/temperature,67
1773430896,sensor1,home/temperature,67
1773430897,sensor1,home/temperature,67
1773430898,sensor1,home/bedroom,71
1773430898,sensor1,home/temperature,67
1773430899,sensor1,home/temperature,67
1773430900,sensor1,home/temperature,67
1773430901,sensor1,home/temperature,67
1773430902,sensor1,home/temperature,67
1773430903,sensor1,home/bedroom,71
1773430903,sensor1,home/temperature,67
1773430904,sensor1,home/temperature,67
1773430905,sensor1,home/temperature,67
1773430906,sensor1,home/temperature,67
1773430908,sensor1,home/temperature,67
1773430908,sensor1,home/bedroom,71
1773430908,sensor1,home/temperature,67
1773430909,sensor1,home/temperature,67
1773430911,sensor1,home/temperature,67
1773430912,sensor1,home/temperature,67
1773430913,sensor1,home/temperature,67
1773430913,sensor1,home/bedroom,71
1773430914,sensor1,home/temperature,67
1773430915,sensor1,home/temperature,67
1773430916,sensor1,home/temperature,67
1773430917,sensor1,home/temperature,67
1773430918,sensor1,home/temperature,67
1773430918,sensor1,home/bedroom,71
1773430919,sensor1,home/temperature,67
1773430920,sensor1,home/temperature,67
1773430921,sensor1,home/temperature,67
1773430922,sensor1,home/temperature,67
1773430923,sensor1,home/temperature,67
1773430923,sensor1,home/bedroom,71
1773430924,sensor1,home/temperature,67
1773430925,sensor1,home/temperature,67
1773430926,sensor1,home/temperature,67
1773430927,sensor1,home/temperature,67
1773430928,sensor1,home/temperature,67
1773430928,sensor1,home/bedroom,71
1773430929,sensor1,home/temperature,67
1773430930,sensor1,home/temperature,67
1773430931,sensor1,home/temperature,67
1773430932,sensor1,home/temperature,67
1773430933,sensor1,home/temperature,67
1773430933,sensor1,home/bedroom,71
1773430934,sensor1,home/temperature,67
1773430935,sensor1,home/temperature,67
1773430936,sensor1,home/temperature,67
1773430937,sensor1,home/temperature,67
1773430938,sensor1,home/temperature,67
1773430938,sensor1,home/bedroom,71
1773430939,sensor1,home/temperature,67
1773430940,sensor1,home/temperature,67
1773430941,sensor1,home/temperature,67
1773430942,sensor1,home/temperature,67
1773430943,sensor1,home/temperature,67
1773430943,sensor1,home/bedroom,71
1773430944,sensor1,home/temperature,67
1773430945,sensor1,home/temperature,67
1773430946,sensor1,home/temperature,67
1773430947,sensor1,home/temperature,67
1773430948,sensor1,home/temperature,67
1773430948,sensor1,home/bedroom,71
1773430949,sensor1,home/temperature,67
1773430950,sensor1,home/temperature,67
1773430951,sensor1,home/temperature,67
1773430952,sensor1,home/temperature,67
1773430953,sensor1,home/temperature,67
1773430953,sensor1,home/bedroom,71
1773430954,sensor1,home/temperature,67
1773430955,sensor1,home/temperature,67
1773430956,sensor1,home/temperature,67
1773430957,sensor1,home/temperature,67
1773430958,sensor1,home/temperature,67
1773430958,sensor1,home/bedroom,71
1773430959,sensor1,home/temperature,67
1773430960,sensor1,home/temperature,67
1773430961,sensor1,home/temperature,67
1773430962,sensor1,home/temperature,67
1773430963,sensor1,home/temperature,67
1773430963,sensor1,home/bedroom,71
1773430964,sensor1,home/temperature,67
1773430965,sensor1,home/temperature,67
1773430966,sensor1,home/temperature,67
1773430967,sensor1,home/temperature,67
1773430968,sensor1,home/temperature,67
1773430968,sensor1,home/bedroom,71
1773430969,sensor1,home/temperature,67
1773430970,sensor1,home/temperature,67
1773430971,sensor1,home/temperature,67
1773430972,sensor1,home/temperature,67
1773430973,sensor1,home/temperature,67
1773430973,sensor1,home/bedroom,71
1773430974,sensor1,home/temperature,67
1773430975,sensor1,home/temperature,67
1773430976,sensor1,home/temperature,67
1773430977,sensor1,home/temperature,67
1773430978,sensor1,home/temperature,67
1773430978,sensor1,home/bedroom,71
1773430979,sensor1,home/temperature,67
1773448080,sensor1,home/temperature,72
1773448085,sensor1,home/temperature,72
1773448090,sensor1,home/temperature,72
1773448095,sensor1,home/temperature,72
1773448100,sensor1,home/temperature,72
1773448105,sensor1,home/temperature,72
1773448110,sensor1,home/temperature,72
1773448115,sensor1,home/temperature,72
1773448120,sensor1,home/temperature,72
1773448125,sensor1,home/temperature,72
1773448130,sensor1,home/temperature,72
1773448135,sensor1,home/temperature,72
1773448140,sensor1,home/temperature,72
1773448145,sensor1,home/temperature,72
1773448150,sensor1,home/temperature,72
1773448155,sensor1,home/temperature,72
1773448160,sensor1,home/temperature,72
1773448165,sensor1,home/temperature,72
1773448170,sensor1,home/temperature,72
1773448175,sensor1,home/temperature,72
1773448180,sensor1,home/temperature,72
1773448185,sensor1,home/temperature,72
1773448190,sensor1,home/temperature,72
1773448195,sensor1,home/temperature,72
1773448216,impersonator,home/temperature,77
1773448221,impersonator,home/temperature,77
1773448226,impersonator,home/temperature,77
1773448231,impersonator,home/temperature,77
1773448236,impersonator,home/temperature,77
1773448241,impersonator,home/temperature,77
1773448246,impersonator,home/temperature,77
1773448251,impersonator,home/temperature,77
1773448256,impersonator,home/temperature,77
1773448261,impersonator,home/temperature,77
1773448266,impersonator,home/temperature,77
1773448271,impersonator,home/temperature,77
1773448276,impersonator,home/temperature,77
1773448281,impersonator,home/temperature,77
1773448286,impersonator,home/temperature,77
1773448291,impersonator,home/temperature,77
1773448296,impersonator,home/temperature,77
1773448301,impersonator,home/temperature,77
1773448306,impersonator,home/temperature,77
1773448311,impersonator,home/temperature,77
1773448316,impersonator,home/temperature,77
1773449286,sensor1,home/temperature,67
1773449287,sensor1,home/temperature,67
1773449288,sensor1,home/temperature,67
1773449289,sensor1,home/temperature,67
1773449290,sensor1,home/temperature,67
1773449291,sensor1,home/temperature,67
1773449292,sensor1,home/temperature,67
1773449293,sensor1,home/temperature,67
1773449294,sensor1,home/temperature,67
1773449295,sensor1,home/temperature,67
1773449296,sensor1,home/temperature,67
1773449297,sensor1,home/temperature,67
1773449298,sensor1,home/temperature,67
1773449299,sensor1,home/bedroom,71
1773449299,sensor1,home/temperature,67
1773449300,sensor1,home/temperature,67
1773449301,sensor1,home/temperature,67
1773449302,sensor1,home/temperature,67
1773449303,sensor1,home/temperature,67
1773449304,sensor1,home/bedroom,71
1773449304,sensor1,home/temperature,67
1773449305,sensor1,home/temperature,67
1773449306,sensor1,home/temperature,67
1773449307,sensor1,home/temperature,67
1773449308,sensor1,home/temperature,67
1773449309,sensor1,home/bedroom,71
1773449309,sensor1,home/temperature,67
1773449310,sensor1,home/temperature,67
1773449311,sensor1,home/temperature,67
1773449312,sensor1,home/temperature,67
1773449313,sensor1,home/temperature,67
1773449314,sensor1,home/bedroom,71
1773449314,sensor1,home/temperature,67
1773449315,sensor1,home/temperature,67
1773449316,sensor1,home/temperature,67
1773449317,sensor1,home/temperature,67
1773449318,sensor1,home/temperature,67
1773449319,sensor1,home/bedroom,71
1773449319,sensor1,home/temperature,67
1773449320,sensor1,home/temperature,67
1773449321,sensor1,home/temperature,67
1773449322,sensor1,home/temperature,67
1773449323,sensor1,home/temperature,67
1773449324,sensor1,home/bedroom,71
1773449324,sensor1,home/temperature,67
1773449325,sensor1,home/temperature,67
1773449326,sensor1,home/temperature,67
1773449327,sensor1,home/temperature,67
1773449328,sensor1,home/temperature,67
1773449329,sensor1,home/bedroom,71
1773449329,sensor1,home/temperature,67
1773449330,sensor1,home/temperature,67
1773449331,sensor1,home/temperature,67
1773449332,sensor1,home/temperature,67
1773449333,sensor1,home/temperature,67
1773449334,sensor1,home/bedroom,71
1773449334,sensor1,home/temperature,67
1773449335,sensor1,home/temperature,67
1773449336,sensor1,home/temperature,67
1773449337,sensor1,home/temperature,67
1773449338,sensor1,home/temperature,67
1773449339,sensor1,home/bedroom,71
1773449339,sensor1,home/temperature,67
1773449340,sensor1,home/temperature,67
1773450832,impersonator,home/temperature,77
1773450861,sensor1,home/temperature,67
1773450862,sensor1,home/temperature,67
1773450862,sensor1,home/temperature,67
1773450862,sensor1,home/temperature,67
1773450862,sensor1,home/temperature,67
1773450862,sensor1,home/temperature,67
1773450864,sensor1,home/temperature,67
1773450864,sensor1,home/temperature,67
1773450864,sensor1,home/temperature,67
1773450864,sensor1,home/temperature,67
1773450864,sensor1,home/temperature,67
1773450865,sensor1,home/temperature,67
1773450865,sensor1,home/temperature,67
1773450865,sensor1,home/temperature,67
1773450865,sensor1,home/temperature,67
1773450866,sensor1,home/temperature,67
1773450866,sensor1,home/temperature,67
1773450867,sensor1,home/temperature,67
1773450868,sensor1,home/temperature,67
1773450868,sensor1,home/temperature,67
1773450868,sensor1,home/temperature,67
1773450868,sensor1,home/temperature,67
1773450869,sensor1,home/temperature,67
1773450869,sensor1,home/temperature,67
1773450869,sensor1,home/temperature,67
1773450869,sensor1,home/temperature,67
1773450869,sensor1,home/temperature,67
1773450870,sensor1,home/temperature,67
1773450870,sensor1,home/temperature,67
1773450870,sensor1,home/temperature,67
1773450871,sensor1,home/temperature,67
1773450871,sensor1,home/temperature,67
1773450872,sensor1,home/temperature,67
1773450872,sensor1,home/temperature,67
1773450873,sensor1,home/temperature,67
1773450873,sensor1,home/temperature,67
1773450873,sensor1,home/temperature,67
1773450874,sensor1,home/temperature,67
1773450874,sensor1,home/temperature,67
1773450874,sensor1,home/temperature,67
1773454224,sensor1,home/temperature,67
1773454225,sensor1,home/temperature,67
1773454226,sensor1,home/temperature,67
1773454227,sensor1,home/temperature,67
1773454229,sensor1,home/temperature,67
1773454229,sensor1,home/temperature,67
1773454230,sensor1,home/temperature,67
1773454232,sensor1,home/temperature,67
1773454232,sensor1,home/temperature,67
1773454233,sensor1,home/temperature,67
1773454234,sensor1,home/temperature,67
1773454236,sensor1,home/temperature,67
1773454239,sensor1,home/temperature,67
1773454240,sensor1,home/temperature,67
1773454241,sensor1,home/temperature,67
1773454256,sensor1,home/temperature,67
1773454257,sensor1,home/temperature,67
1773454258,sensor1,home/temperature,67
1773454259,sensor1,home/temperature,67
1773454260,sensor1,home/temperature,67
1773454261,sensor1,home/temperature,67
1773454262,sensor1,home/temperature,67
1773454263,sensor1,home/temperature,67
1773454264,sensor1,home/temperature,67
1773454265,sensor1,home/temperature,67
1773454266,sensor1,home/temperature,67
1773454267,sensor1,home/temperature,67
1773454274,sensor1,home/bedroom,71
1773454279,sensor1,home/bedroom,71
1773454280,impersonator,home/temperature,77
1773454282,sensor1,home/temperature,67
1773454282,sensor1,home/temperature,67
1773454282,sensor1,home/temperature,67
1773454282,sensor1,home/temperature,67
1773454282,sensor1,home/temperature,67
1773454282,sensor1,home/temperature,67
1773454282,sensor1,home/temperature,67
1773454282,sensor1,home/temperature,67
1773454282,sensor1,home/temperature,67
1773454282,sensor1,home/temperature,67
1773454282,sensor1,home/temperature,67
1773454282,sensor1,home/temperature,67
1773454282,sensor1,home/temperature,67
1773454282,sensor1,home/temperature,67
1773454282,sensor1,home/temperature,67
1773454283,sensor1,home/temperature,67
1773454283,sensor1,home/temperature,67
1773454283,sensor1,home/temperature,67
1773454283,sensor1,home/temperature,67
1773454283,sensor1,home/temperature,67
1773454284,sensor1,home/bedroom,71
1773454285,impersonator,home/temperature,77
1773454287,sensor1,home/temperature,67
1773454287,sensor1,home/temperature,67
1773454287,sensor1,home/temperature,67
1773454287,sensor1,home/temperature,67
1773454287,sensor1,home/temperature,67
1773454287,sensor1,home/temperature,67
1773454287,sensor1,home/temperature,67
1773454287,sensor1,home/temperature,67
1773454288,sensor1,home/temperature,67
1773454288,sensor1,home/temperature,67
1773454288,sensor1,home/temperature,67
1773454288,sensor1,home/temperature,67
1773454288,sensor1,home/temperature,67
1773454288,sensor1,home/temperature,67
1773454288,sensor1,home/temperature,67
1773454288,sensor1,home/temperature,67
1773454288,sensor1,home/temperature,67
1773454288,sensor1,home/temperature,67
1773454288,sensor1,home/temperature,67
1773454289,sensor1,home/temperature,67
1773454289,sensor1,home/bedroom,71
1773454289,impersonator,home/temperature,77
1773454292,sensor1,home/temperature,67
1773454292,sensor1,home/temperature,67
1773454292,sensor1,home/temperature,67
1773454292,sensor1,home/temperature,67
1773454292,sensor1,home/temperature,67
1773454292,sensor1,home/temperature,67
1773454292,sensor1,home/temperature,67
1773454293,sensor1,home/temperature,67
1773454293,sensor1,home/temperature,67
1773454293,sensor1,home/temperature,67
1773454293,sensor1,home/temperature,67
1773454293,sensor1,home/temperature,67
1773454293,sensor1,home/temperature,67
1773454293,sensor1,home/temperature,67
1773454293,sensor1,home/temperature,67
1773454293,sensor1,home/temperature,67
1773454294,sensor1,home/temperature,67
1773454294,sensor1,home/temperature,67
1773454294,sensor1,home/temperature,67
1773454294,sensor1,home/temperature,67
1773454294,sensor1,home/bedroom,71
1773454294,impersonator,home/temperature,77
1773454297,sensor1,home/temperature,67
1773454297,sensor1,home/temperature,67
1773454297,sensor1,home/temperature,67
1773454297,sensor1,home/temperature,67
1773454297,sensor1,home/temperature,67
1773454297,sensor1,home/temperature,67
1773454297,sensor1,home/temperature,67
1773454297,sensor1,home/temperature,67
1773454297,sensor1,home/temperature,67
1773454298,sensor1,home/temperature,67
1773454298,sensor1,home/temperature,67
1773454298,sensor1,home/temperature,67
1773454298,sensor1,home/temperature,67
1773454298,sensor1,home/temperature,67
1773454298,sensor1,home/temperature,67
1773454298,sensor1,home/temperature,67
1773454298,sensor1,home/temperature,67
1773454298,sensor1,home/temperature,67
1773454299,sensor1,home/temperature,67
1773454299,sensor1,home/temperature,67
1773454299,sensor1,home/bedroom,71
1773454299,impersonator,home/temperature,77
1773454302,sensor1,home/temperature,67
1773454302,sensor1,home/temperature,67
1773454302,sensor1,home/temperature,67
1773454302,sensor1,home/temperature,67
1773454302,sensor1,home/temperature,67
1773454302,sensor1,home/temperature,67
1773454302,sensor1,home/temperature,67
1773454302,sensor1,home/temperature,67
1773454302,sensor1,home/temperature,67
1773454303,sensor1,home/temperature,67
1773454303,sensor1,home/temperature,67
1773454303,sensor1,home/temperature,67
1773454303,sensor1,home/temperature,67
1773454303,sensor1,home/temperature,67
1773454303,sensor1,home/temperature,67
1773454303,sensor1,home/temperature,67
1773454303,sensor1,home/temperature,67
1773454303,sensor1,home/temperature,67
1773454304,sensor1,home/temperature,67
1773454304,sensor1,home/temperature,67
1773454304,sensor1,home/bedroom,71
1773454304,impersonator,home/temperature,77
1773454307,sensor1,home/temperature,67
1773454307,sensor1,home/temperature,67
1773454307,sensor1,home/temperature,67
1773454307,sensor1,home/temperature,67
1773454307,sensor1,home/temperature,67
1773454307,sensor1,home/temperature,67
1773454307,sensor1,home/temperature,67
1773454307,sensor1,home/temperature,67
1773454307,sensor1,home/temperature,67
1773454308,sensor1,home/temperature,67
1773454308,sensor1,home/temperature,67
1773454308,sensor1,home/temperature,67
1773454308,sensor1,home/temperature,67
1773454308,sensor1,home/temperature,67
1773454308,sensor1,home/temperature,67
1773454308,sensor1,home/temperature,67
1773454308,sensor1,home/temperature,67
1773454308,sensor1,home/temperature,67
1773454309,sensor1,home/temperature,67
1773454309,sensor1,home/temperature,67
1773454309,sensor1,home/bedroom,71
1773454309,impersonator,home/temperature,77
1773454312,sensor1,home/temperature,67
1773454312,sensor1,home/temperature,67
1773454312,sensor1,home/temperature,67
1773454312,sensor1,home/temperature,67
1773454312,sensor1,home/temperature,67
1773454312,sensor1,home/temperature,67
1773454312,sensor1,home/temperature,67
1773454312,sensor1,home/temperature,67
1773454312,sensor1,home/temperature,67
1773454313,sensor1,home/temperature,67
1773454313,sensor1,home/temperature,67
1773454313,sensor1,home/temperature,67
1773454313,sensor1,home/temperature,67
1773454313,sensor1,home/temperature,67
1773454313,sensor1,home/temperature,67
1773454313,sensor1,home/temperature,67
1773454313,sensor1,home/temperature,67
1773454313,sensor1,home/temperature,67
1773454313,sensor1,home/temperature,67
1773454314,sensor1,home/temperature,67
1773454314,sensor1,home/bedroom,71
1773454314,impersonator,home/temperature,77
1773454317,sensor1,home/temperature,67
1773454317,sensor1,home/temperature,67
1773454317,sensor1,home/temperature,67
1773454317,sensor1,home/temperature,67
1773454317,sensor1,home/temperature,67
1773454317,sensor1,home/temperature,67
1773454317,sensor1,home/temperature,67
1773454317,sensor1,home/temperature,67
1773454317,sensor1,home/temperature,67
1773454318,sensor1,home/temperature,67
1773454318,sensor1,home/temperature,67
1773454318,sensor1,home/temperature,67
1773454318,sensor1,home/temperature,67
1773454318,sensor1,home/temperature,67
1773454318,sensor1,home/temperature,67
1773454318,sensor1,home/temperature,67
1773454318,sensor1,home/temperature,67
1773454318,sensor1,home/temperature,67
1773454318,sensor1,home/temperature,67
1773454319,sensor1,home/temperature,67
1773454319,sensor1,home/bedroom,71
1773454319,impersonator,home/temperature,77
1773456877,sensor1,home/bedroom,71
1773456882,sensor1,home/bedroom,71
1773456887,sensor1,home/bedroom,71
1773456892,sensor1,home/bedroom,71
1773456897,sensor1,home/bedroom,71
1773456902,sensor1,home/bedroom,71
1773456907,sensor1,home/bedroom,71
1773456912,sensor1,home/bedroom,71
1773456917,sensor1,home/bedroom,71
1773456922,sensor1,home/bedroom,71
1773456927,sensor1,home/bedroom,71
1773456932,sensor1,home/bedroom,71
1773460067,sensor1,home/temperature,67
1773460068,sensor1,home/temperature,67
1773460069,sensor1,home/temperature,67
1773460070,sensor1,home/temperature,67
1773460071,sensor1,home/temperature,67
1773460072,impersonator,home/temperature,77
1773460072,sensor1,home/temperature,67
1773460073,sensor1,home/temperature,67
1773460074,sensor1,home/temperature,67
1773460075,sensor1,home/temperature,67
1773460076,sensor1,home/temperature,67
1773460077,impersonator,home/temperature,77
1773460077,sensor1,home/temperature,67
1773460078,sensor1,home/temperature,67
1773460079,sensor1,home/temperature,67
1773460080,sensor1,home/temperature,67
1773460081,sensor1,home/temperature,67
1773460082,impersonator,home/temperature,77
1773460082,sensor1,home/temperature,67
1773460083,sensor1,home/temperature,67
1773460084,sensor1,home/temperature,67
1773460085,sensor1,home/temperature,67
1773460086,sensor1,home/temperature,67
1773460087,impersonator,home/temperature,77
1773460087,sensor1,home/temperature,67
1773460088,sensor1,home/temperature,67
1773460089,sensor1,home/temperature,67
1773460090,sensor1,home/temperature,67
1773460091,sensor1,home/temperature,67
1773460092,sensor1,home/temperature,67
1773460093,impersonator,home/temperature,77
1773460093,sensor1,home/temperature,67
1773460094,sensor1,home/temperature,67
1773460095,sensor1,home/temperature,67
1773460096,sensor1,home/temperature,67
1773460097,sensor1,home/temperature,67
1773460098,impersonator,home/temperature,77
1773460098,sensor1,home/temperature,67
1773460099,sensor1,home/temperature,67
1773460101,sensor1,home/temperature,67
1773460101,sensor1,home/temperature,67
1773460102,sensor1,home/temperature,67
1773460103,impersonator,home/temperature,77
1773460103,sensor1,home/temperature,67
1773460104,sensor1,home/temperature,67
1773460105,sensor1,home/temperature,67
1773460106,sensor1,home/temperature,67
1773460107,sensor1,home/temperature,67
1773460108,impersonator,home/temperature,77
1773460108,sensor1,home/temperature,67
1773460110,sensor1,home/temperature,67
1773460111,sensor1,home/temperature,67
1773460112,sensor1,home/temperature,67
1773460113,sensor1,home/temperature,67
1773460113,impersonator,home/temperature,77
1773460114,sensor1,home/temperature,67
1773460115,sensor1,home/temperature,67
1773460116,sensor1,home/temperature,67
1773460117,sensor1,home/temperature,67
1773460118,sensor1,home/temperature,67
1773460118,impersonator,home/temperature,77
1773460119,sensor1,home/temperature,67
1773460120,sensor1,home/temperature,67
1773460121,sensor1,home/temperature,67
1773460122,sensor1,home/temperature,67
1773460123,sensor1,home/temperature,67
1773460123,impersonator,home/temperature,77
1773460124,sensor1,home/temperature,67
1773460125,sensor1,home/temperature,67
1773460126,sensor1,home/temperature,67
1773460127,sensor1,home/temperature,67
1773460128,sensor1,home/temperature,67
1773460128,impersonator,home/temperature,77
1773460129,sensor1,home/temperature,67
1773460130,sensor1,home/temperature,67
1773460131,sensor1,home/temperature,67
1773460132,sensor1,home/temperature,67
1773460133,sensor1,home/temperature,67
1773460133,impersonator,home/temperature,77
1773460134,sensor1,home/temperature,67
1773460135,sensor1,home/temperature,67
1773460135,sensor1,home/temperature,67
1773460135,sensor1,home/temperature,67
1773460135,sensor1,home/temperature,67
1773460135,sensor1,home/temperature,67
1773460135,sensor1,home/temperature,67
1773460135,sensor1,home/temperature,67
1773460135,sensor1,home/temperature,67
1773460135,sensor1,home/temperature,67
1773460135,sensor1,home/temperature,67
1773460135,sensor1,home/temperature,67
1773460135,sensor1,home/temperature,67
1773460135,sensor1,home/temperature,67
1773460135,sensor1,home/temperature,67
